3920,39645,0
4094,39683,0
4095,39649,0
4095,39653,0
4095,39671,0
4095,39639,0
4095,39652,0
4095,39669,0
4095,39645,0
4095,39651,0
4095,39656,0
4095,39644,0
4095,39657,0
4095,39671,0
4095,39641,0
4095,39656,0
4095,39674,0
4095,39640,0
4095,39655,0
4095,39672,0
4095,39655,0
4016,39654,0
3870,39673,0
3712,39654,0
3513,39668,0
3344,39676,0
3064,39651,0
2896,39668,0
2706,39683,0
2520,39655,0
2368,39683,0
2266,39679,0
2152,39658,0
2100,39666,0
2056,39667,0
2004,39654,0
2000,39671,0
2010,39662,0
2000,39660,0
2024,39676,0
2036,39662,0
2072,39648,0
2076,39679,0
2068,39665,0
2056,39661,0
2056,39674,0
2028,39651,0
2026,39656,0
2002,39679,0
1972,39652,0
1942,39665,0
1906,39674,0
1874,39650,0
1840,39659,0
1798,39690,0
1805,39658,0
1792,39665,0
1784,39686,0
1776,39678,0
1777,39677,0
1780,39670,0
1817,39678,0
1812,39686,0
1828,39691,0
1888,39662,0
1826,39684,0
1848,39688,0
1842,39670,0
1840,39689,0
1831,39697,0
1824,39677,0
1812,39693,0
1797,39685,0
1776,39675,0
1772,39691,0
1778,39681,0
1760,39676,0
1764,39702,0
1776,39671,0
1766,39681,0
1776,39701,0
1796,39665,0
1805,39680,0
1824,39705,0
1841,39674,0
1844,39679,0
1833,39711,0
1846,39679,0
1848,39686,0
1832,39714,0
1812,39694,0
1818,39712,0
1784,39704,0
1788,39700,0
1776,39727,0
1780,39683,0
1770,39693,0
1768,39715,0
1776,39693,0
1782,39686,0
1796,39712,0
1824,39698,0
1836,39698,0
1856,39716,0
1848,39706,0
1856,39712,0
1856,39726,0
1856,39700,0
1858,39715,0
1833,39721,0
1820,39699,0
1820,39724,0
1802,39699,0
1774,39703,0
1781,39721,0
1780,39699,0
1776,39706,0
1776,39722,0
1776,39669,0
1802,39703,0
1810,39719,0
1824,39698,0
1829,39714,0
1852,39733,0
1860,39694,0
1864,39717,0
1868,39705,0
1866,39731,0
1844,39727,0
1844,39704,0
1824,39736,0
1814,39722,0
1808,39702,0
1789,39736,0
1784,39705,0
1785,39708,0
1786,39743,0
1792,39699,0
1796,39709,0
1800,39724,0
1808,39697,0
1832,39711,0
1840,39730,0
1872,39705,0
1877,39705,0
1868,39728,0
1878,39715,0
1888,39710,0
1872,39736,0
1858,39722,0
1844,39718,0
1838,39741,0
1817,39715,0
1786,39728,0
1772,39731,0
1786,39724,0
1788,39743,0
1784,39753,0
1804,39720,0
1818,39727,0
1800,39748,0
1848,39733,0
1857,39716,0
1874,39738,0
1878,39736,0
1884,39733,0
1888,39746,0
1888,39723,0
1874,39734,0
1858,39735,0
1842,39717,0
1840,39746,0
1826,39728,0
1824,39720,0
1824,39739,0
1826,39705,0
1824,39719,0
1850,39730,0
1842,39698,0
1880,39713,0
1872,39742,0
1884,39712,0
1908,39716,0
1910,39733,0
1920,39718,0
1912,39728,0
1916,39722,0
1898,39724,0
1892,39733,0
1880,39721,0
1866,39724,0
1852,39724,0
1842,39710,0
1840,39723,0
1836,39721,0
1820,39708,0
1830,39722,0
1832,39712,0
1848,39704,0
1864,39719,0
1872,39682,0
1881,39703,0
1910,39716,0
1912,39683,0
1916,39683,0
1924,39706,0
1932,39687,0
1920,39680,0
1904,39702,0
1890,39679,0
1876,39681,0
1858,39700,0
1852,39680,0
1841,39677,0
1846,39706,0
1840,39667,0
1856,39693,0
1848,39679,0
1856,39666,0
1868,39685,0
1894,39686,0
1900,39652,0
1916,39642,0
1936,39654,0
1944,39674,0
1952,39632,0
1954,39658,0
1952,39664,0
1942,39644,0
1930,39651,0
1920,39667,0
1894,39647,0
1898,39633,0
1880,39663,0
1884,39642,0
1880,39630,0
1872,39658,0
1888,39643,0
1912,39634,0
1921,39653,0
1944,39636,0
1953,39634,0
1992,39655,0
1978,39632,0
1984,39652,0
1986,39634,0
1984,39624,0
1974,39653,0
1968,39627,0
1952,39618,0
1933,39619,0
1928,39609,0
1908,39620,0
1904,39609,0
1906,39630,0
1897,39613,0
1904,39602,0
1928,39628,0
1936,39609,0
1948,39624,0
1957,39618,0
1994,39604,0
2000,39633,0
2008,39591,0
2024,39604,0
2020,39624,0
2024,39585,0
2024,39590,0
2016,39612,0
1988,39583,0
1984,39587,0
1987,39608,0
1968,39587,0
1956,39595,0
1960,39610,0
1968,39586,0
1956,39589,0
1950,39606,0
1976,39593,0
1988,39584,0
2021,39600,0
2024,39579,0
2022,39585,0
2044,39614,0
2042,39607,0
2038,39610,0
2036,39557,0
2024,39572,0
2016,39597,0
1992,39558,0
1978,39569,0
1960,39591,0
1945,39558,0
1928,39575,0
1926,39587,0
1918,39562,0
1924,39568,0
1917,39590,0
1941,39567,0
1944,39573,0
1964,39578,0
1982,39566,0
2022,39566,0
2032,39587,0
2048,39563,0
2064,39583,0
2056,39586,0
2064,39569,0
2032,39567,0
2010,39567,0
2005,39551,0
1994,39580,0
1977,39549,0
1956,39548,0
1948,39562,0
1944,39553,0
1946,39552,0
1949,39561,0
1968,39554,0
1976,39552,0
1988,39567,0
1996,39561,0
2016,39561,0
2024,39573,0
2042,39551,0
2042,39565,0
2056,39574,0
2060,39556,0
2040,39574,0
