1544,35565,0
1535,35580,0
1552,35570,0
1604,35576,0
1664,35602,0
1756,35617,0
1852,35594,0
1952,35585,0
2036,35579,0
2104,35573,0
2144,35603,0
2139,35604,0
2129,35562,0
2028,35596,0
2008,35587,0
1872,35601,0
1818,35628,0
1672,35622,0
1648,35596,0
1584,35605,0
1574,35607,0
1442,35609,0
1461,35627,0
1512,35604,0
1593,35613,0
1733,35600,0
1824,35610,0
1932,35639,0
2022,35627,0
2032,35593,0
2088,35623,0
2096,35611,0
2148,35606,0
2098,35623,0
2024,35606,0
1937,35638,0
1844,35609,0
1756,35610,0
1670,35615,0
1616,35613,0
1578,35650,0
1577,35636,0
1604,35612,0
1637,35618,0
1720,35621,0
1744,35631,0
1904,35646,0
1952,35628,0
2080,35630,0
2112,35631,0
2228,35631,0
2184,35644,0
2184,35651,0
2049,35618,0
1970,35636,0
1874,35627,0
1784,35635,0
1740,35659,0
1637,35651,0
1606,35603,0
1566,35639,0
1500,35623,0
1513,35627,0
1585,35662,0
1756,35632,0
1856,35636,0
1948,35628,0
2047,35634,0
2132,35635,0
2224,35624,0
2236,35618,0
2248,35621,0
2228,35655,0
2204,35638,0
2112,35627,0
2002,35618,0
1920,35627,0
1780,35658,0
1772,35655,0
1656,35611,0
1673,35635,0
1616,35631,0
1704,35641,0
1736,35662,0
1824,35643,0
1826,35629,0
1933,35631,0
2020,35622,0
2120,35636,0
2228,35653,0
2272,35602,0
2268,35615,0
2252,35616,0
2152,35622,0
2080,35647,0
1988,35622,0
1968,35611,0
1880,35597,0
1808,35604,0
1768,35584,0
1736,35583,0
1738,35582,0
1768,35588,0
1818,35605,0
1889,35594,0
1976,35559,0
2074,35566,0
2169,35554,0
2256,35559,0
2280,35566,0
2362,35524,0
2336,35524,0
2344,35518,0
2252,35498,0
2210,35512,0
2124,35512,0
2032,35454,0
1880,35460,0
1800,35443,0
1754,35425,0
1720,35448,0
1780,35441,0
1801,35386,0
1864,35391,0
1936,35377,0
1968,35380,0
2066,35371,0
2176,35345,0
2320,35302,0
2380,35328,0
2404,35302,0
2408,35283,0
2378,35290,0
2322,35254,0
2236,35247,0
2152,35240,0
2056,35249,0
1965,35236,0
1884,35181,0
1821,35179,0
1791,35169,0
1740,35161,0
1826,35171,0
1804,35138,0
1928,35133,0
1957,35121,0
2104,35107,0
2156,35123,0
2252,35131,0
2248,35076,0
2256,35096,0
2284,35080,0
2228,35078,0
2202,35093,0
2204,35098,0
2016,35058,0
1915,35063,0
1768,35066,0
1688,35060,0
1645,35077,0
1720,35052,0
1716,35051,0
1736,35059,0
1784,35065,0
1852,35019,0
1945,35046,0
2032,35041,0
2100,35049,0
2212,35062,0
2228,35053,0
2260,35042,0
2250,35030,0
2208,35030,0
2096,35043,0
2064,35054,0
1914,35035,0
1864,35024,0
1732,35033,0
1696,35035,0
1640,35049,0
1616,35058,0
1514,35019,0
1543,35033,0
1606,35029,0
1689,35034,0
1778,35056,0
1928,35047,0
1989,35014,0
2092,35028,0
2112,35035,0
2136,35032,0
2168,34954,0
2112,35051,0
2036,35031,0
1936,35060,0
1840,35006,0
1762,35048,0
1674,35035,0
1630,35048,0
1616,35075,0
1612,35063,0
1637,35049,0
1677,35055,0
1772,35040,0
1816,35058,0
1968,35062,0
2012,35038,0
2128,35046,0
2140,35028,0
2200,35029,0
2192,35055,0
2096,35035,0
2024,34995,0
1932,35014,0
1858,35000,0
1736,35009,0
1659,35020,0
1638,35014,0
1584,34987,0
1564,34979,0
1504,34972,0
1538,34984,0
1608,34987,0
1788,34954,0
1880,34929,0
1970,34952,0
2060,34935,0
2140,34951,0
2184,34949,0
2216,34940,0
2208,34903,0
2184,34904,0
2116,34899,0
2028,34895,0
1939,34897,0
1844,34914,0
1738,34857,0
1688,34863,0
1568,34853,0
1616,34853,0
1564,34874,0
1660,34862,0
1698,34813,0
1802,34833,0
1793,34823,0
1904,34823,0
1992,34845,0
2074,34843,0
2192,34806,0
2200,34818,0
2162,34817,0
2156,34809,0
2036,34833,0
1956,34813,0
1850,34797,0
1856,34796,0
1769,34800,0
1700,34801,0
1657,34774,0
1636,34795,0
1648,34788,0
1685,34816,0
1744,34800,0
1832,34785,0
1924,34793,0
2021,34786,0
2091,34795,0
2180,34817,0
2192,34800,0
2248,34791,0
2197,34792,0
2210,34794,0
2084,34815,0
2047,34824,0
1952,34793,0
1868,34797,0
1684,34806,0
1622,34797,0
1584,34818,0
1561,34829,0
1648,34809,0
1680,34806,0
1706,34809,0
1828,34815,0
1857,34834,0
1961,34834,0
2054,34803,0
2200,34821,0
2248,34846,0
2272,34822,0
2244,34837,0
2212,34836,0
2138,34853,0
2056,34846,0
1960,34850,0
1872,34877,0
1786,34896,0
1714,34863,0
1648,34886,0
1660,34880,0
1617,34894,0
1728,34914,0
1728,34935,0
1856,34934,0
1912,34921,0
2056,34926,0
2132,34946,0
2208,34958,0
2188,34986,0
2209,34963,0
2204,34978,0
2156,34990,0
2128,34994,0
2026,35035,0
1928,35034,0
1839,35001,0
1698,35032,0
1628,35040,0
1584,35048,0
1668,35067,0
1672,35036,0
1708,35073,0
1786,35090,0
1844,35108,0
1948,35091,0
2040,35098,0
2128,35090,0
2200,35111,0
2276,35145,0
2258,35130,0
2246,35114,0
2200,35128,0
2088,35117,0
2058,35136,0
1920,35154,0
1872,35136,0
1740,35142,0
1732,35145,0
1650,35142,0
1660,35167,0
1584,35179,0
1610,35158,0
1682,35160,0
1764,35152,0
1920,35154,0
2018,35192,0
2101,35203,0
2170,35170,0
2176,35171,0
2196,35180,0
2176,35174,0
2196,35187,0
2120,35193,0
2040,35181,0
1938,35190,0
1844,35223,0
1764,35235,0
1693,35205,0
1654,35224,0
1648,35230,0
1661,35219,0
1696,35237,0
1781,35265,0
1856,35265,0
1892,35265,0
2056,35282,0
2088,35281,0
2208,35315,0
2210,35327,0
2256,35314,0
2236,35332,0
2212,35343,0
2042,35348,0
1952,35386,0
1846,35390,0
1744,35367,0
1804,35402,0
1666,35406,0
1620,35419,0
1618,35456,0
1568,35462,0
1640,35433,0
1686,35458,0
1872,35490,0
1968,35492,0
2068,35504,0
2156,35507,0
2216,35515,0
2260,35537,0
2268,35550,0
2256,35559,0
2200,35596,0
2118,35591,0
2032,35591,0
1924,35599,0
1848,35605,0
1704,35623,0
1700,35652,0
1604,35635,0
1642,35643,0
1600,35642,0
1708,35660,0
1768,35694,0
1872,35707,0
1880,35694,0
1977,35694,0
2072,35713,0
2152,35725,0
2240,35740,0
2266,35760,0
2236,35751,0
2196,35751,0
2064,35771,0
1972,35766,0
1876,35784,0
1868,35776,0
1784,35787,0
1725,35807,0
1688,35782,0
1668,35816,0
1685,35824,0
1730,35858,0
1804,35817,0
1880,35839,0
1972,35834,0
2072,35849,0
2140,35883,0
2224,35883,0
2224,35849,0
2288,35876,0
2232,35877,0
2224,35885,0
2104,35920,0
2052,35903,0
1944,35886,0
1856,35902,0
1680,35905,0
1612,35924,0
1572,35943,0
1545,35945,0
1640,35926,0
1684,35935,0
1760,35932,0
1850,35948,0
1890,35969,0
1984,35960,0
2084,35959,0
2228,35963,0
2264,35999,0
2276,35968,0
2244,36009,0
2188,36018,0
2116,35987,0
2032,36002,0
1928,36006,0
1836,36016,0
1760,36041,0
1696,36030,0
1654,36008,0
1650,36020,0
1620,36024,0
1738,36042,0
1752,36042,0
1890,36007,0
1944,36022,0
2080,36026,0
2154,36010,0
2240,36039,0
2212,36056,0
2212,36022,0
2192,36023,0
2128,36028,0
2098,36027,0
1998,36043,0
1897,36058,0
1805,36012,0
1648,36040,0
1590,36028,0
1652,36090,0
1672,36034,0
1730,36057,0
1804,36042,0
1892,36022,0
1992,36027,0
2088,36040,0
2176,36046,0
2240,36063,0
2280,36059,0
2288,36033,0
2254,36051,0
2216,36042,0
2096,36048,0
2036,36081,0
1892,36074,0
1848,36038,0
1716,36053,0
1716,36043,0
1660,36056,0
1560,36075,0
1588,36085,0
1652,36057,0
1712,36063,0
1810,36077,0
1960,36075,0
2058,36097,0
2144,36091,0
2209,36073,0
2200,36075,0
2213,36081,0
2189,36093,0
2204,36090,0
2121,36090,0
2016,36101,0
1928,36104,0
1840,36114,0
1754,36113,0
1704,36104,0
1676,36115,0
1668,36143,0
1696,36125,0
1752,36125,0
1798,36126,0
1914,36136,0
1960,36165,0
2108,36167,0
2156,36132,0
2240,36154,0
2252,36151,0
2298,36166,0
2248,36192,0
2200,36199,0
2048,36149,0
1954,36182,0
1856,36188,0
1748,36186,0
1704,36221,0
1664,36227,0
1637,36206,0
1630,36221,0
1600,36220,0
1642,36232,0
1716,36244,0
1912,36247,0
2004,36252,0
2088,36274,0
2180,36249,0
2244,36266,0
2292,36268,0
2288,36289,0
2296,36315,0
2210,36312,0
2134,36272,0
2036,36299,0
1925,36302,0
1850,36314,0
1706,36346,0
1706,36341,0
1618,36306,0
1668,36339,0
1646,36338,0
1749,36349,0
1796,36373,0
1908,36374,0
1928,36353,0
2032,36371,0
2120,36373,0
2192,36375,0
2272,36385,0
2280,36401,0
2246,36386,0
2200,36375,0
2056,36384,0
1944,36397,0
1856,36400,0
1840,36383,0
1746,36414,0
1700,36393,0
1668,36392,0
1680,36416,0
1700,36428,0
1752,36408,0
1832,36385,0
1924,36401,0
2024,36395,0
2117,36402,0
2185,36431,0
2288,36411,0
2256,36390,0
2302,36403,0
2240,36395,0
2208,36401,0
2090,36430,0
2028,36422,0
1928,36390,0
1857,36403,0
1666,36400,0
1610,36400,0
1588,36420,0
1584,36412,0
1682,36378,0
1736,36393,0
1843,36396,0
1930,36388,0
1968,36421,0
2076,36409,0
2162,36370,0
2288,36404,0
2328,36380,0
2320,36398,0
2276,36384,0
2216,36415,0
2168,36385,0
2056,36378,0
1960,36372,0
1856,36378,0
1773,36393,0
1720,36369,0
1668,36363,0
1696,36370,0
1672,36365,0
1789,36372,0
1808,36392,0
1940,36366,0
2016,36349,0
2152,36352,0
2224,36355,0
2284,36345,0
2264,36372,0
2256,36371,0
2208,36327,0
2152,36346,0
2098,36343,0
2008,36335,0
1907,36335,0
1832,36360,0
1680,36338,0
1628,36320,0
1600,36318,0
1700,36327,0
1734,36306,0
1788,36322,0
1876,36297,0
1960,36314,0
2052,36313,0
2178,36300,0
2228,36296,0
2296,36325,0
2328,36311,0
2322,36269,0
2283,36288,0
2224,36288,0
2096,36271,0
2047,36309,0
1896,36304,0
1852,36278,0
1712,36274,0
1716,36272,0
1666,36271,0
1704,36281,0
1624,36292,0
1688,36278,0
1776,36270,0
1873,36254,0
2028,36260,0
2114,36271,0
2200,36289,0
2262,36286,0
2256,36250,0
2253,36270,0
2212,36265,0
2216,36282,0
2134,36278,0
2036,36257,0
1944,36287,0
1850,36286,0
1782,36249,0
1728,36259,0
1692,36263,0
1700,36259,0
1736,36291,0
1800,36293,0
1856,36252,0
1968,36267,0
2016,36266,0
2156,36266,0
2208,36286,0
2292,36284,0
2292,36263,0
2324,36268,0
2280,36260,0
2228,36277,0
2065,36282,0
1984,36293,0
1877,36249,0
1804,36269,0
1790,36262,0
1756,36269,0
1740,36282,0
1766,36299,0
1740,36278,0
1808,36276,0
1898,36266,0
2076,36277,0
2176,36273,0
2264,36290,0
2336,36248,0
2388,36280,0
2408,36280,0
2392,36308,0
2360,36313,0
2282,36275,0
2192,36291,0
2100,36287,0
1976,36288,0
1912,36304,0
1780,36310,0
1790,36279,0
1720,36303,0
1764,36292,0
1749,36300,0
1856,36332,0
1924,36326,0
2028,36302,0
2050,36304,0
2150,36313,0
2225,36309,0
2284,36310,0
2338,36336,0
2336,36342,0
2292,36305,0
2226,36323,0
2080,36325,0
1976,36326,0
1862,36404,0
1786,36340,0
1744,36310,0
1712,36356,0
1716,36331,0
1756,36366,0
1828,36322,0
1900,36334,0
2004,36354,0
2106,36349,0
2204,36371,0
2271,36378,0
2332,36355,0
2325,36370,0
2356,36361,0
2272,36369,0
2250,36388,0
2112,36398,0
2064,36379,0
1940,36381,0
1781,36368,0
1716,36383,0
1653,36389,0
1633,36412,0
1644,36414,0
1730,36375,0
1796,36389,0
1868,36386,0
1960,36395,0
2000,36415,0
2104,36427,0
2180,36416,0
2302,36452,0
2332,36385,0
2322,36416,0
2280,36417,0
2216,36419,0
2128,36397,0
2032,36413,0
1948,36416,0
1864,36422,0
1786,36453,0
1740,36448,0
1712,36425,0
1736,36435,0
1728,36434,0
1832,36428,0
1844,36445,0
1984,36457,0
2032,36456,0
2153,36419,0
2192,36428,0
2228,36441,0
2148,36449,0
2114,36460,0
2028,36466,0
1928,36438,0
1852,36446,0
1730,36440,0
1608,36445,0
1520,36462,0
1364,36481,0
1296,36467,0
1288,36452,0
1420,36452,0
1458,36473,0
1540,36461,0
1624,36458,0
1768,36455,0
1912,36435,0
2040,36454,0
2168,36447,0
2288,36454,0
2376,36479,0
2448,36475,0
2480,36453,0
2544,36458,0
2552,36461,0
2624,36459,0
2648,36468,0
2740,36479,0
2800,36478,0
2876,36456,0
2936,36462,0
3016,36449,0
3056,36466,0
3108,36493,0
3168,36486,0
3217,36453,0
3256,36452,0
3280,36461,0
3284,36465,0
3272,36492,0
3264,36486,0
3180,36448,0
3114,36455,0
3052,36460,0
2974,36468,0
2888,36462,0
2812,36480,0
2724,36465,0
2682,36462,0
2640,36466,0
2624,36493,0
2616,36490,0
2624,36458,0
2632,36472,0
2679,36464,0
2712,36468,0
2728,36479,0
2784,36495,0
2768,36488,0
2770,36472,0
2704,36466,0
2656,36461,0
2528,36465,0
2420,36505,0
2200,36499,0
2060,36457,0
1910,36477,0
1788,36465,0
1756,36475,0
1677,36503,0
1640,36490,0
1644,36459,0
1618,36469,0
1684,36470,0
1766,36480,0
1948,36469,0
2038,36495,0
2132,36467,0
2201,36484,0
2240,36488,0
2252,36477,0
2236,36478,0
2192,36475,0
2100,36487,0
2012,36508,0
1908,36475,0
