1596,36825,0
1652,36874,0
1744,36829,0
1864,36825,0
1988,36859,0
2136,36847,0
2280,36850,0
2390,36846,0
2484,36869,0
2536,36847,0
2536,36849,0
2512,36864,0
2424,36838,0
2284,36866,0
2112,36837,0
2040,36853,0
1952,36865,0
1800,36847,0
1768,36862,0
1708,36839,0
1712,36846,0
1672,36877,0
1744,36843,0
1840,36854,0
1977,36823,0
2144,36845,0
2268,36876,0
2364,36843,0
2458,36863,0
2464,36830,0
2470,36850,0
2450,36874,0
2425,36848,0
2330,36861,0
2218,36877,0
2096,36872,0
1972,36859,0
1880,36863,0
1798,36846,0
1738,36888,0
1696,36850,0
1744,36854,0
1808,36869,0
1895,36855,0
2036,36874,0
2104,36865,0
2272,36854,0
2324,36888,0
2472,36851,0
2452,36883,0
2488,36860,0
2440,36860,0
2384,36891,0
2208,36870,0
2092,36894,0
1960,36854,0
1832,36861,0
1760,36895,0
1670,36871,0
1612,36889,0
1598,36871,0
1557,36862,0
1641,36894,0
1765,36862,0
1972,36859,0
2128,36896,0
2268,36866,0
2378,36859,0
2472,36895,0
2534,36902,0
2552,36873,0
2520,36895,0
2436,36877,0
2344,36887,0
2192,36916,0
2036,36889,0
1908,36908,0
1736,36877,0
1685,36885,0
1576,36919,0
1600,36893,0
1546,36912,0
1664,36876,0
1732,36884,0
1848,36912,0
1909,36888,0
2048,36923,0
2170,36898,0
2249,36897,0
2340,36912,0
2381,36898,0
2313,36935,0
2245,36898,0
2072,36911,0
1956,36910,0
1808,36904,0
1760,36899,0
1636,36911,0
1556,36915,0
1492,36908,0
1488,36920,0
1432,36912,0
1620,36916,0
1768,36952,0
1952,36919,0
2166,36910,0
2402,36935,0
2645,36916,0
2842,36947,0
3032,36928,0
3200,36919,0
3360,36935,0
3452,36925,0
3524,36946,0
3608,36923,0
3640,36945,0
3672,36918,0
3672,36930,0
3686,36965,0
3674,36934,0
3680,36932,0
3672,36917,0
3672,36927,0
3672,36971,0
3682,36938,0
3712,36940,0
3746,36940,0
3732,36941,0
3704,36957,0
3654,36918,0
3580,36966,0
3466,36961,0
3324,36950,0
3168,36951,0
2968,36974,0
2772,36952,0
2600,36949,0
2409,36978,0
2256,36957,0
2127,36988,0
2036,36953,0
